Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
27.0,0.0876,0.12,0.329,0.086, 47,  8,125,89.7,3.97,0.64,12.3,22.9, 31,24,  8,88.7,5.62,0.75,11.0,19.3,36,29, 18,85.2,4.32,0.71,5.92,10.1,39,33,26,66.7,2.75,0.54,3.4,40,36,28,82.5,7.0,0.76,4.0,9.0,38,30,5,4,Orion,2
22.2,0.232,0.61,1.2,1.78, 24, 18,  9,32.7,0.828,0.35,1.98,2.47, 28,18, 27,28.0,0.728,0.36,0.885,1.19,26,18, 36,16.2,0.47,0.31,0.487,0.639,26,26,21,11.1,0.273,0.23,0.24,36,36,20,12.5,0.6,0.38,0.2,2.0,27,22,23,4,Orion,1
0.0,0.0365,0.02,0.287,-0.571, 34, 24,-41,29.5,1.09,0.12,4.51,9.48, 36,35,  4,31.5,2.07,0.27,3.45,5.75,31,25, 82,22.4,1.0,0.17,1.01,1.13,25,25,86,14.8,0.537,0.11,0.489,36,36,-15,23.9,2.0,0.28,0.5,6.0,26,21,97,4,Orion,1
12.6,0.0778,0.06,0.233,0.235, 22, 10,-11,26.8,0.802,0.11,1.29,1.14, 21,14,  4,21.1,0.665,0.1,0.853,0.674,28,18,  9,0.0,0.144,0.03,0.143,0.0597,25,25,6,0.0,0.0259,0.01,0.0115,47,36,91,7.4,0.3,0.06,0.1,5.0,18,18,5,2,Orion,2
279.4,2.82,0.18,11.6,16.5, 23, 14, 55,127.4,4.2,0.16,6.02,8.6, 18,14, 98,58.8,2.44,0.16,2.63,2.93,21,18, 37,24.0,0.701,0.07,0.696,0.617,25,25,42,0.0,0.232,0.03,0.0866,36,36,63,10.2,0.5,0.11,0.2,5.0,22,18,37,3,Orion,1
2.5,-0.0231,-0.19,-0.0921,-0.0148, 40, 10, -7,27.3,0.851,0.35,1.46,2.06, 23,14,-28,44.9,1.85,0.52,2.37,3.08,28,18,-32,35.3,1.08,0.32,1.12,1.09,27,25,-32,17.5,0.541,0.18,0.454,42,36,-19,56.3,3.0,0.48,1.0,7.0,26,18,-26,4,Orion,2
2.0,-0.128,-0.13,-1.59,-5.76, 83, 31, 65,89.4,2.79,0.38,12.5,33.6, 58,29, 19,77.5,4.11,0.48,8.36,17.8,59,24, 17,75.2,4.08,0.67,5.62,11.6,56,28,25,62.8,2.9,0.6,5.04,58,36,32,61.7,5.0,0.56,2.0,9.0,54,23,16,4,Orion,2
16.6,0.0735,0.04,0.282,0.292, 26, 12,-44,48.5,1.52,0.18,1.99,2.6, 17,14,-38,31.2,1.35,0.19,1.54,1.66,23,18,-43,15.4,0.502,0.09,0.499,0.439,25,25,72,0.0,0.0181,0.0,0.0786,36,36,61,10.8,0.6,0.11,0.2,6.0,22,18,-33,3,Orion,1
0.0,0.015,0.0,0.001,0.109,   ,   ,   ,6.6,0.158,0.07,0.371,0.494, 39,15, 26,7.8,0.191,0.07,0.244,0.251,28,18, 67,7.8,0.176,0.08,0.183,0.174,27,25,53,0.0,0.0442,0.02,0.0299,36,36,-6,8.5,0.5,0.12,0.2,4.0,24,22,-6,3,Orion,1
0.0,0.00242,0.02,0.0157,0.0166, 44, 16,-12,6.7,0.145,0.07,0.402,0.513, 27,23,-11,13.7,0.416,0.15,0.499,0.566,25,18,-31,10.1,0.319,0.14,0.317,0.307,25,25,-16,0.0,0.122,0.05,0.0788,36,36,126,15.6,1.0,0.26,0.3,4.0,26,18,-26,3,Orion,1
0.3,-0.199,-0.02,-1.28,0.546, 38, 17,-40,78.3,1.39,0.06,4.17,7.14, 39,20, 25,40.7,2.2,0.16,3.8,5.61,37,23, 26,11.9,0.845,0.09,0.944,0.979,32,25,46,11.4,0.491,0.07,0.455,44,36,33,6.8,0.4,0.07,0.2,6.0,37,21,123,4,Orion,1
0.0,0.015,0.01,0.00297,0.0521, 31,  8,-19,8.4,0.293,0.12,0.733,1.19, 35,17, -3,8.6,0.379,0.13,0.532,0.534,34,18,-12,6.9,0.204,0.08,0.237,0.18,36,25,-5,0.0,0.0895,0.04,0.0393,36,36,29,10.8,0.6,0.14,0.2,4.0,29,18,-13,3,Orion,1
7.0,0.0335,0.12,0.166,0.261, 56, 11, 89,22.2,0.429,0.1,1.14,2.26, 47,15, 82,17.8,0.656,0.14,1.09,2.1,47,19, 81,12.3,0.457,0.12,0.58,0.831,48,25,75,8.5,0.327,0.11,0.332,52,36,74,11.6,0.5,0.1,0.3,5.0,40,26,68,4,Orion,1
0.0,0.00239,0.02,0.00758,-0.0747, 32,  8, 71,7.9,0.253,0.11,0.417,0.363, 23,14,-32,13.0,0.403,0.15,0.451,0.491,23,18,-11,9.1,0.367,0.15,0.364,0.362,25,25,-36,0.0,0.11,0.05,0.042,36,36,32,14.4,1.0,0.26,0.3,4.0,23,18,-7,3,Orion,2
150.0,1.3,0.13,5.02,6.03, 20, 15, 76,96.2,3.01,0.14,5.35,6.5, 25,14, 91,48.4,2.38,0.17,2.86,3.65,23,20, 95,18.0,0.984,0.11,0.976,1.05,25,25,4,13.6,0.372,0.05,0.255,36,36,23,6.9,0.4,0.07,0.1,6.0,28,18,126,4,Orion,1
21.5,0.21,0.5,1.2,1.63, 29, 18,   ,32.4,0.914,0.36,2.02,2.88, 24,19,  3,26.7,0.734,0.32,0.845,1.13,24,18,   ,13.8,0.422,0.25,0.45,0.541,29,25,13,7.5,0.286,0.22,0.285,36,36,95,9.8,0.5,0.29,0.2,2.0,28,18,-10,4,Orion,1
9.3,0.0558,0.06,0.3,0.432, 39, 13,-50,43.4,1.24,0.26,3.14,4.9, 29,19,-40,33.5,1.3,0.28,1.57,2.03,25,18,-34,35.8,1.42,0.41,1.58,1.99,32,25,-32,20.5,0.778,0.27,0.882,42,36,127,31.1,1.0,0.31,0.4,4.0,27,18,-45,4,Orion,2
0.0,0.0373,0.16,0.417,0.259, 44, 35, 90,18.7,0.485,0.22,1.12,1.74, 31,16,122,18.0,0.508,0.22,0.701,1.0,33,18,127,12.7,0.356,0.18,0.397,0.481,32,25,-41,8.9,0.202,0.12,0.158,36,36,-24,12.2,0.5,0.2,0.2,3.0,33,19,128,4,Orion,1
0.0,0.031,0.05,0.284,1.13, 52, 23,  0,18.0,0.168,0.04,0.431,1.04, 30,19, 43,14.6,0.357,0.1,0.506,0.421,33,19,  1,20.7,0.594,0.2,0.674,0.633,34,25,13,7.7,0.114,0.04,-0.0601,52,36,51,20.0,0.8,0.21,0.2,4.0,21,18,110,3,Orion,2
18.2,0.0758,0.23,1.12,4.25, 74, 48, 98,23.6,0.784,0.38,4.24,14.5, 53,47,107,16.5,0.64,0.34,1.67,5.46,49,44,126,11.6,0.433,0.29,0.682,1.99,48,43,-28,9.9,0.296,0.24,0.71,55,46,48,7.6,0.1,0.05,0.1,2.0,96,25,47,4,Orion,1
60.6,0.55,0.32,2.83,3.97, 29, 15,106,437.7,13.8,0.81,27.7,40.2, 25,16,107,413.2,20.4,1.15,26.8,37.1,29,18,120,360.5,15.2,1.19,16.3,20.9,29,25,115,190.7,8.48,1.06,9.9,41,36,122,353.4,20.0,1.23,6.0,20.0,27,18,121,4,Orion,2
0.0,0.0241,0.22,0.26,0.195, 40, 35,117,11.2,0.243,0.11,0.498,0.674, 33,14, -6,12.7,0.445,0.14,0.744,1.03,41,21,  7,8.7,0.309,0.1,0.367,0.501,38,25,-7,0.0,0.173,0.06,0.16,36,36,-40,9.0,0.4,0.07,0.2,6.0,41,31,35,3,Orion,1
0.0,0.0402,0.02,0.0378,-0.0948,   ,   ,   ,33.0,0.973,0.21,1.79,2.54, 27,14,129,49.7,2.44,0.43,3.32,4.76,30,19,-47,41.6,1.93,0.4,2.17,2.85,33,25,-37,24.6,1.2,0.3,1.31,36,36,-41,47.8,3.0,0.38,1.0,8.0,28,19,128,4,Orion,2
0.0,0.071,0.28,0.48,0.554, 28, 22,-36,12.6,0.352,0.13,0.729,1.0, 29,15,-29,9.9,0.287,0.09,0.396,0.358,33,18,-28,7.4,0.214,0.08,0.229,0.177,29,25,-23,0.0,0.0935,0.04,0.0431,36,36,2,8.0,0.4,0.1,0.1,4.0,25,18,-19,3,Orion,1
0.0,0.0378,0.23,0.362,0.137, 37, 30, 37,11.8,0.345,0.17,0.699,0.933, 24,17,113,20.0,0.601,0.24,0.701,0.795,24,18,112,15.8,0.399,0.18,0.441,0.435,31,25,112,0.0,0.162,0.07,0.0915,36,36,112,24.0,1.0,0.31,0.4,4.0,27,18,111,3,Orion,1
581.2,5.23,0.59,23.3,30.1, 26, 14,-37,1415.0,52.6,1.25,107.0,123.0, 29,15,-47,1050.0,55.0,1.55,71.4,76.5,29,18,-47,692.4,28.1,1.24,33.3,34.5,38,25,129,336.1,14.7,0.94,20.0,53,38,-32,586.6,30.0,1.8,10.0,20.0,27,18,-45,4,Orion,2
0.0,0.00296,0.02,0.0152,-0.0246, 28, 16,-10,7.3,0.242,0.11,0.321,0.376, 17,14,-47,13.7,0.399,0.15,0.39,0.354,19,18,-35,9.4,0.287,0.12,0.285,0.237,25,25,-31,0.0,0.0877,0.04,0.0395,36,36,37,20.3,1.0,0.29,0.3,4.0,23,18,-40,3,Orion,1
36.6,0.359,0.39,1.08,1.29, 20, 11,120,155.9,4.98,0.44,7.64,7.8, 21,14,110,168.7,9.14,0.8,10.1,12.1,22,18,-31,104.9,5.91,0.79,5.86,5.94,25,25,114,12.5,2.48,0.46,1.87,36,36,38,124.2,6.0,0.62,2.0,10.0,25,18,74,4,Orion,2
25.9,0.113,0.21,0.388,0.632, 38,  8,128,30.1,0.851,0.25,2.92,4.09, 35,26, 62,19.8,0.78,0.23,1.02,1.54,23,22,105,14.0,0.379,0.13,0.391,0.428,27,25,112,0.0,0.122,0.04,0.0477,36,36,118,10.2,0.5,0.12,0.1,4.0,21,18,21,3,Orion,1
4.4,-4.53,-0.14,-28.1,-21.9, 24, 23, 72,156.5,5.62,0.13,10.9,9.68, 30,14, 33,190.9,6.86,0.27,8.22,5.94,25,18, 32,101.9,2.1,0.12,2.46,0.83,37,25,36,0.4,-0.715,-0.05,-1.17,61,45,127,82.0,4.0,0.44,1.0,9.0,24,18,33,3,Orion,1
0.0,0.0164,0.15,0.195,-0.133, 45, 39,129,75.9,2.35,0.98,5.39,9.62, 26,18,121,98.5,3.97,1.16,5.79,9.02,27,23,126,84.5,3.5,1.13,3.78,5.14,29,26,-42,64.2,2.23,0.88,2.16,36,36,-38,156.6,9.0,1.51,4.0,6.0,28,23,-48,4,Orion,2
3.5,-0.025,-0.24,-0.0712,-0.0428, 27,  8,-38,9.1,0.168,0.07,0.417,0.414, 29,19, 45,14.0,0.455,0.14,0.461,0.498,20,18, 38,9.8,0.338,0.11,0.335,0.32,25,25,106,0.0,0.0745,0.02,0.0293,36,36,-18,18.0,0.9,0.14,0.2,6.0,19,18,7,3,Orion,2
6.1,0.0576,0.19,0.541,0.822, 39, 28,102,32.9,0.806,0.19,1.93,2.97, 40,15, 99,24.8,1.1,0.24,1.61,2.36,38,18, 94,15.7,0.64,0.17,0.726,0.735,33,25,93,9.9,0.323,0.1,0.281,37,36,62,20.0,1.0,0.19,0.4,5.0,38,18,86,4,Orion,1
0.0,0.014,0.06,0.199,0.156, 56, 52, 37,0.0,0.121,0.06,0.618,0.434, 55,40, 54,8.8,0.228,0.13,0.483,0.791,45,29, 47,6.8,0.194,0.13,0.262,0.401,48,28,55,0.0,0.147,0.11,0.195,52,36,58,7.3,0.4,0.22,0.2,2.0,47,36,67,3,Orion,1
6.4,0.0296,0.12,0.223,0.301, 39, 20, 37,26.6,0.603,0.18,1.55,1.82, 35,17,-14,24.3,0.852,0.23,1.15,1.44,31,18, -5,18.8,0.494,0.15,0.497,0.484,26,25,14,7.7,0.228,0.08,0.185,36,36,2,17.8,0.8,0.18,0.3,5.0,31,18,3,4,Orion,1
0.0,0.07,0.18,0.36,0.4, 28, 16, 43,31.0,1.37,0.27,2.84,3.92, 23,18, 91,38.0,1.63,0.25,2.25,2.99,25,22, 10,37.7,1.5,0.29,1.65,2.21,31,25,56,35.8,0.822,0.2,0.935,36,36,96,25.9,2.0,0.21,0.5,8.0,24,18,113,4,Orion,2
0.0,0.0361,0.11,0.49,0.606, 54, 47,112,47.8,1.13,0.24,2.81,5.49, 40,15,117,52.8,2.4,0.42,3.99,7.12,42,20,125,51.7,2.12,0.46,2.43,3.67,35,25,130,41.6,1.02,0.28,1.15,36,36,-25,45.9,3.0,0.35,1.0,8.0,37,19,128,4,Orion,2
0.0,0.00973,0.06,0.0816,0.0269, 38, 24, 33,13.2,0.36,0.19,0.687,0.89, 26,15,-20,21.7,0.655,0.31,0.744,1.0,23,18,-32,18.1,0.495,0.26,0.547,0.551,31,25,-37,9.1,0.238,0.14,0.164,49,36,-37,24.6,1.0,0.45,0.4,3.0,25,18,-39,4,Orion,1
696.6,3.11,0.18,30.2,57.7, 53, 25, 84,227.8,7.11,0.29,28.5,57.8, 49,27, 85,73.5,4.32,0.28,8.94,16.2,49,27, 80,55.6,2.24,0.22,2.81,4.06,42,26,81,26.8,0.769,0.1,0.632,38,36,-27,8.5,0.6,0.11,0.3,6.0,55,19,-36,4,Orion,1
0.0,0.0155,0.15,0.159,0.15, 36, 35,-34,0.0,0.167,0.11,0.617,0.972, 38,27,124,8.1,0.322,0.16,0.435,0.637,30,19,-30,7.0,0.205,0.11,0.228,0.276,32,25,-31,0.0,0.125,0.07,0.102,36,36,-4,9.9,0.6,0.16,0.2,4.0,26,19,-24,3,Orion,1
3.2,-0.0318,-0.14,-0.103,-0.0434, 33,  8, 20,10.6,0.352,0.13,0.695,0.791, 24,16, 91,9.5,0.328,0.1,0.38,0.402,24,18, 98,7.2,0.218,0.08,0.258,0.247,38,25,91,0.0,0.0879,0.03,0.0348,36,36,82,8.4,0.4,0.09,0.1,4.0,24,18,101,3,Orion,1
0.0,0.0334,0.16,0.313,0.0362, 38, 29,-23,14.8,0.368,0.14,1.15,1.45, 32,24, 41,20.9,0.635,0.18,0.749,0.82,25,18,-43,23.5,0.672,0.21,0.667,0.685,25,25,-47,14.8,0.258,0.09,0.197,43,36,94,36.3,2.0,0.3,0.6,6.0,24,18,-36,4,Orion,2
47.5,0.274,0.23,1.71,2.88, 44, 15,-45,220.4,6.25,0.44,15.4,25.4, 38,16,-49,229.9,13.7,1.04,23.0,36.7,38,22,126,217.1,12.0,1.48,15.1,23.3,46,25,126,151.2,5.34,0.78,5.86,40,36,-47,188.9,10.0,1.06,5.0,10.0,39,18,-48,4,Orion,2
1.7,-1.03,-0.06,-7.61,-16.8, 40, 20,125,85.8,5.04,0.17,13.0,16.9, 33,18, 34,72.7,4.78,0.26,6.37,8.15,29,19, 31,49.4,2.25,0.19,2.71,2.95,40,25,25,20.8,0.181,0.02,0.339,42,36,49,32.3,2.0,0.25,0.4,7.0,19,18,-18,4,Orion,2
3.8,-0.0399,-0.21,-0.485,-1.21, 59, 34,-43,31.2,1.32,0.41,5.53,12.5, 47,29, 66,59.9,3.4,0.82,7.02,14.4,36,32, 67,72.6,3.62,1.0,4.8,8.83,35,33,109,63.6,2.37,0.72,3.03,39,36,102,143.2,9.0,1.46,5.0,6.0,35,32,51,4,Orion,2
0.0,0.00741,0.03,0.101,-1.17, 89, 37,-21,12.9,0.472,0.15,2.23,5.55, 61,32, 33,12.5,0.659,0.15,1.32,2.88,51,25, 88,24.3,1.11,0.32,1.92,6.08,61,53,72,21.3,1.09,0.35,2.24,60,42,127,40.2,2.0,0.3,1.0,7.0,46,28,91,4,Orion,2
212.6,1.87,0.21,6.5,9.47, 26, 11, 61,229.8,7.91,0.36,13.7,19.3, 25,14, 57,129.0,5.74,0.36,7.56,9.95,30,18, 54,78.9,3.58,0.33,3.93,4.89,31,25,45,47.0,2.59,0.35,3.18,39,36,-11,35.3,2.0,0.26,0.7,8.0,29,18,49,4,Orion,2
0.0,0.00699,0.06,0.0731,0.0494, 47, 30,-16,7.4,0.236,0.16,0.634,0.846, 28,21, 70,8.3,0.274,0.15,0.349,0.436,28,18, 17,6.3,0.227,0.13,0.241,0.299,28,25,65,0.0,0.119,0.07,0.102,36,36,71,7.7,0.4,0.13,0.1,3.0,27,20,-5,3,Orion,1
0.0,0.015,0.0,0.001,0.295,   ,   ,   ,19.2,0.439,0.2,1.07,1.25, 34,16,-27,25.4,0.751,0.34,1.03,1.29,32,18,-26,18.2,0.45,0.24,0.507,0.512,33,25,-32,8.8,0.241,0.16,0.214,45,36,-29,17.0,0.8,0.34,0.3,2.0,29,18,-31,4,Orion,1
0.0,0.037,0.16,0.524,0.66, 61, 48, 40,15.6,0.433,0.22,1.63,3.27, 44,26, 14,18.9,0.581,0.31,1.16,2.37,41,28, 35,15.4,0.485,0.31,0.62,1.15,41,28,50,10.8,0.338,0.26,0.491,48,36,53,14.4,0.7,0.37,0.3,2.0,40,22,67,4,Orion,1
0.0,0.00344,0.01,0.0391,0.0336, 51, 33, -7,12.2,0.274,0.11,0.834,1.32, 34,22,-22,15.0,0.499,0.18,0.654,0.973,30,18,-10,14.9,0.466,0.2,0.537,0.68,35,25,-21,12.1,0.357,0.18,0.344,37,36,-28,18.5,1.0,0.29,0.4,4.0,34,20,-12,4,Orion,2
99.1,0.467,0.05,2.67,2.22, 72, 12, 59,83.5,3.4,0.18,13.9,28.7, 46,28, 72,65.0,3.89,0.3,8.3,18.6,41,31, 72,60.8,2.76,0.3,3.86,7.86,44,32,76,42.0,1.39,0.19,1.82,43,36,48,39.0,2.0,0.4,2.0,6.0,43,34,76,4,Orion,2
6.3,0.0287,0.12,0.268,0.558, 37, 29,121,16.4,0.377,0.16,0.924,1.51, 41,15,-39,11.8,0.47,0.17,0.66,0.837,34,18,-40,12.8,0.33,0.14,0.34,0.326,27,25,-35,0.0,0.112,0.05,0.0624,36,36,-43,13.8,0.7,0.18,0.3,4.0,35,18,-40,3,Orion,1
0.7,-0.0149,-0.05,-0.17,-0.554, 49, 34, 89,21.6,0.721,0.24,2.44,4.42, 31,28,-20,24.0,0.813,0.23,0.954,1.4,22,20,-39,29.5,0.914,0.29,1.05,1.5,31,27,111,22.3,0.653,0.23,0.68,40,36,37,41.0,2.0,0.4,0.8,6.0,28,20,130,4,Orion,2
0.0,0.00895,0.04,0.0114,0.0209, 10,  8, 96,8.7,0.255,0.13,0.369,0.577, 19,14,-11,14.0,0.44,0.22,0.603,0.83,32,18,-21,10.5,0.238,0.14,0.283,0.321,38,25,-13,0.0,0.113,0.07,0.068,36,36,-4,8.3,0.5,0.23,0.2,2.0,31,19,-16,3,Orion,1
0.0,0.00938,0.04,0.0969,0.393, 46, 29,  9,20.1,0.454,0.19,1.1,1.54, 34,16, -5,21.0,0.721,0.27,1.04,1.39,36,18,-11,18.3,0.57,0.26,0.665,0.754,36,25,-12,12.6,0.37,0.2,0.33,37,36,-7,20.3,1.0,0.33,0.4,3.0,37,18,-13,4,Orion,1
506.5,2.27,0.06,16.8,21.8, 31, 24,-26,158.7,6.67,0.15,18.8,26.0, 29,22, 42,80.0,6.42,0.26,8.82,11.9,29,20, 43,33.4,1.28,0.07,1.59,1.28,37,27,69,0.1,-0.238,-0.02,-0.386,62,51,73,14.5,2.0,0.26,0.5,7.0,22,18,26,3,Orion,2
0.0,0.0159,0.0,0.001,0.0357,   ,   ,   ,19.3,0.381,0.11,0.81,0.989, 28,16, 74,20.6,0.574,0.14,0.636,0.518,22,18, 34,14.9,0.477,0.14,0.522,0.532,31,25,43,0.0,0.129,0.04,0.0534,36,36,12,15.7,0.8,0.13,0.2,6.0,22,18,54,3,Orion,2
0.0,0.00384,0.02,0.0229,0.186, 27, 20,-19,15.6,0.387,0.12,0.76,0.889, 27,15, 46,15.8,0.61,0.15,0.672,0.836,22,18, 38,8.6,0.235,0.07,0.272,0.222,35,25,32,0.0,0.0509,0.02,0.0176,36,36,28,14.6,0.7,0.12,0.2,6.0,21,18,-2,3,Orion,1
168.7,0.938,0.09,3.26,5.85, 38,  9,119,116.2,4.18,0.21,9.42,12.8, 28,17,  6,66.5,3.57,0.27,4.73,6.6,25,21, -6,44.0,2.25,0.24,2.53,3.25,33,25,-40,22.4,1.11,0.16,1.31,41,36,124,19.4,1.0,0.24,0.5,6.0,27,19,121,4,Orion,2
1291.0,8.76,0.39,31.7,47.8, 30, 10,120,346.6,12.0,0.43,23.4,33.8, 30,14,116,107.5,5.37,0.34,7.25,10.1,31,18,112,56.7,2.05,0.2,2.39,2.42,36,25,111,24.8,0.738,0.1,0.467,48,36,88,11.1,0.6,0.11,0.2,5.0,28,19,46,4,Orion,1
0.0,0.0131,0.06,0.0933,-0.024, 32, 22, 94,14.3,0.407,0.15,0.787,0.94, 26,15, 89,17.1,0.515,0.15,0.6,0.611,24,18, 90,13.1,0.388,0.13,0.385,0.398,25,25,85,0.0,0.19,0.06,0.0794,36,36,93,22.4,1.0,0.2,0.3,5.0,23,18,95,3,Orion,1
2.3,-2.83,-0.08,-15.8,-13.1, 51, 13, 40,92.0,3.17,0.07,12.7,21.5, 43,28, 33,73.8,4.51,0.18,7.22,10.9,31,24, 24,58.0,1.94,0.11,2.11,2.33,30,25,57,0.3,-0.147,-0.01,-1.1,60,36,50,30.2,2.0,0.3,0.7,6.0,25,21,29,3,Orion,1
75.8,0.861,0.35,9.07,26.7, 92, 24, 45,92.4,2.8,0.22,12.2,29.9, 84,25, 32,110.8,7.35,0.75,20.8,78.9,90,40, 35,90.9,5.61,0.77,9.48,33.2,80,42,37,78.3,3.79,0.63,9.85,84,36,39,93.1,7.0,1.0,5.0,7.0,58,47,46,4,Orion,2
0.0,0.0144,0.13,0.234,1.25, 72, 68,108,7.4,0.222,0.15,1.03,2.07, 53,33,  4,8.4,0.332,0.16,0.652,1.34,41,27, 88,8.3,0.366,0.21,0.531,1.22,42,37,4,6.8,0.225,0.13,0.365,65,36,-48,11.1,0.7,0.2,0.4,4.0,38,31,54,4,Orion,1
28.7,0.0972,0.13,0.357,0.5, 31, 10,-38,190.3,5.61,0.55,12.0,17.8, 25,17,-34,202.5,8.72,0.74,12.1,17.1,31,19,-40,178.7,7.11,0.81,7.92,9.9,32,25,-47,99.9,4.21,0.77,4.23,36,36,-34,172.6,9.0,0.79,3.0,10.0,25,18,-30,4,Orion,2
0.0,0.0106,0.05,0.125,0.11, 50, 36, 59,26.4,0.331,0.08,1.4,3.26, 42,32, 64,46.1,2.17,0.43,3.14,4.89,36,18, 75,56.4,2.31,0.53,2.82,3.94,42,25,77,37.5,1.67,0.49,2.5,50,38,87,84.3,4.0,0.53,2.0,8.0,35,20,79,4,Orion,2
96.6,1.23,0.12,4.85,6.97, 27, 12,-28,65.7,2.53,0.13,4.75,5.39, 28,14,-31,52.4,2.12,0.15,2.53,2.9,25,18,-35,26.6,1.69,0.19,1.88,2.41,31,25,-45,20.0,0.943,0.14,1.3,47,36,122,14.5,0.8,0.13,0.3,6.0,25,19,119,4,Orion,2
68.5,0.961,2.54,1.75,2.09, 14,  9, 94,263.0,7.97,2.03,10.2,10.8, 16,14,119,444.7,12.9,2.65,12.3,12.8,18,18,-45,322.7,10.1,2.65,10.0,11.0,25,25,90,221.4,6.81,4.11,11.4,37,36,24,745.8,40.0,4.2,9.0,8.0,18,18,28,3,Orion,3
6.8,0.0378,0.14,0.554,1.46, 65, 51,100,10.9,0.288,0.14,1.19,3.17, 54,27,103,10.0,0.264,0.14,0.541,1.32,54,25,106,7.8,0.24,0.16,0.31,0.656,49,26,105,7.0,0.164,0.14,0.246,48,36,101,7.1,0.3,0.2,0.2,2.0,51,26,103,4,Orion,1
0.0,0.0325,0.3,0.316,0.231, 37, 32, 17,18.2,0.484,0.26,1.25,2.1, 26,22, 80,22.2,0.82,0.32,1.01,1.49,24,20, 91,18.6,0.697,0.29,0.729,0.815,28,25,90,11.9,0.42,0.2,0.393,38,36,92,29.5,2.0,0.36,0.6,5.0,27,20,66,4,Orion,2
420.6,2.07,0.21,9.84,12.4, 34, 13,-39,214.8,6.75,0.36,18.1,27.4, 28,21,-27,98.9,4.32,0.33,6.82,10.4,28,25,-15,55.2,2.19,0.25,2.43,3.23,32,25,36,24.8,1.37,0.21,1.54,41,36,34,12.2,0.8,0.13,0.3,6.0,28,22,5,4,Orion,2
0.0,0.0214,0.05,0.109,0.247, 25, 17, 69,38.6,1.1,0.15,1.73,1.58, 22,14,120,26.3,1.67,0.2,1.94,1.77,24,18,122,9.5,0.28,0.04,0.278,0.0838,25,25,26,0.0,0.054,0.01,-0.292,36,36,72,19.8,1.0,0.13,0.3,9.0,18,18,24,3,Orion,1
127.2,0.764,0.08,5.01,7.93, 27, 22, 60,89.1,2.47,0.13,5.8,7.59, 26,19, 57,68.8,2.8,0.21,3.52,4.8,26,19, 53,37.3,1.83,0.2,2.05,2.68,32,25,50,19.2,0.795,0.12,0.845,36,36,77,18.7,1.0,0.19,0.4,6.0,26,18,41,4,Orion,2
6.1,0.0795,0.24,0.399,0.4, 25, 17, 25,9.8,0.278,0.1,0.434,0.518, 21,14,120,6.9,0.251,0.08,0.274,0.281,22,18,119,0.0,0.16,0.06,0.164,0.139,27,25,107,0.0,0.0348,0.01,0.0225,36,36,-3,6.7,0.4,0.09,0.1,4.0,30,19,-41,2,Orion,1
0.0,0.0101,0.06,0.131,-0.0241, 49, 45, 53,8.1,0.171,0.09,0.805,1.62, 46,37,-49,10.8,0.349,0.15,0.616,0.897,33,26, 39,10.4,0.292,0.14,0.32,0.428,31,25,84,0.0,0.162,0.08,0.11,36,36,61,13.8,0.6,0.16,0.2,4.0,46,18,98,3,Orion,1
25.9,0.187,0.09,0.967,0.78, 50, 12,130,82.6,3.64,0.39,13.4,26.9, 33,31,112,70.5,3.71,0.46,7.25,14.3,36,29,-34,55.7,2.11,0.35,2.54,4.01,32,29,129,31.8,0.754,0.15,0.638,43,36,114,35.7,2.0,0.42,1.0,6.0,29,28,120,4,Orion,2
24.0,0.13,0.39,1.89,6.77, 66, 50, 84,31.6,0.91,0.43,4.57,13.4, 58,37, 69,24.2,0.849,0.43,2.22,6.53,60,38, 71,19.7,0.624,0.38,0.981,2.64,60,37,74,16.7,0.497,0.36,1.03,58,42,66,16.7,0.7,0.36,0.5,2.0,62,33,69,4,Orion,1
172.3,0.687,0.06,10.4,40.6, 69, 54,-31,143.1,3.08,0.13,14.9,29.8, 70,32,-49,86.0,5.51,0.43,14.1,39.2,53,39,-38,65.2,2.92,0.32,4.25,9.23,53,32,-36,49.6,2.01,0.3,3.53,49,39,-27,30.2,2.0,0.3,0.9,6.0,46,25,-40,4,Orion,2
0.0,0.00854,0.03,0.129,0.872, 67, 55, 87,13.5,0.229,0.1,0.894,1.87, 45,27,-46,13.6,0.429,0.17,0.845,1.6,49,24,-32,13.7,0.382,0.19,0.482,0.837,45,26,-32,10.2,0.326,0.2,0.413,51,36,-43,10.6,0.6,0.23,0.3,3.0,36,25,-30,4,Orion,1
0.0,0.0757,0.32,0.753,0.642, 39, 31, 97,15.4,0.379,0.18,0.973,1.09, 39,16, 86,16.5,0.586,0.28,0.876,1.29,27,23, 90,11.5,0.341,0.19,0.404,0.489,38,25,-27,7.0,0.174,0.11,0.182,53,36,-36,9.4,0.5,0.2,0.2,2.0,35,19,-10,4,Orion,1
